File,OVERALL_RunTime(ms),OVERALL_Throughput(ops/sec),TOTAL_GCS_G1_Young_Generation_Count,TOTAL_GC_TIME_G1_Young_Generation_Time(ms),TOTAL_GC_TIME_%_G1_Young_Generation_Time(%),TOTAL_GCs_Count,TOTAL_GC_TIME_Time(ms),TOTAL_GC_TIME_%_Time(%),READ_Operations,READ_AverageLatency(us),READ_MinLatency(us),READ_MaxLatency(us),READ_Return=OK,READ_0,CLEANUP_Operations,CLEANUP_AverageLatency(us),CLEANUP_MinLatency(us),CLEANUP_MaxLatency(us),CLEANUP_0,UPDATE_Operations,UPDATE_AverageLatency(us),UPDATE_MinLatency(us),UPDATE_MaxLatency(us),UPDATE_Return=OK,UPDATE_0,Workload,Write_Concern,DB_Type,Read_Preference,Threads,Target,Minutes,READ_1000,UPDATE_1000
2_writeConcern=unacknowledged_result_mongodb_workloadb_primary_20241106_203621.json,1921,520.562207,2,11,0.572618,2,11,0.572618,939,2420.632588,535,162374,945,2565.418968,2,2869.500000,5.000000,5734,2869.500000,55,2187.581818,974,16525,55,2187.581818,workloadb,unacknowledged,mongodb,primary,2,10000,0.100000,1210.688679,
2_writeConcern=majority_result_mongodb_workloada_primary_20241106_200610.json,1583,631.711939,2,11,0.694883,2,11,0.694883,506,1938.029644,588,193580,509,1924.172888,2,2718.000000,6.000000,5430,2718.000000,486,1866.742798,585,181920,491,1851.504082,workloada,majority,mongodb,primary,2,10000,0.500000,,
4_writeConcern=journaled_result_mongodb_workloadb_primary_20241106_214039.json,1885,530.503979,2,13,0.689655,2,13,0.689655,948,4038.199367,864,174628,948,4038.199367,4,1163.750000,,4648,1163.750000,52,4069.884615,1087,33760,52,4069.884615,workloadb,journaled,mongodb,primary,4,3000,0.500000,,
4_writeConcern=acknowledged_result_mongodb_workloadb_primary_20241106_211119.json,1867,535.618640,2,11,0.589181,2,11,0.589181,945,3919.546032,643,168697,945,3919.546032,4,625.750000,1.000000,2496,625.750000,55,3984.836364,1234,45481,55,3984.836364,workloadb,acknowledged,mongodb,primary,4,10000,0.500000,,
8_writeConcern=majority_result_mongodb_workloada_secondary_20241106_202040.json,1610,621.118012,2,10,0.621118,2,10,0.621118,491,6742.187373,745,234807,491,6742.187373,8,439.500000,1.000000,3499,439.500000,509,4456.096267,914,221912,509,4456.096267,workloada,majority,mongodb,secondary,8,1000,0.500000,,
2_writeConcern=unacknowledged_result_mongodb_workloadb_nearest_20241106_205548.json,2017,495.785821,2,13,0.644522,2,13,0.644522,948,2458.445148,495,205915,958,2595.719008,2,1075.500000,7.000000,2144,1075.500000,42,2895.785714,815,28572,42,3076.648649,workloadb,unacknowledged,mongodb,nearest,2,3000,0.500000,1262.247525,1557.400000
8_writeConcern=majority_result_mongodb_workloadb_nearest_20241106_223506.json,1476,677.506775,2,14,0.948509,2,14,0.948509,949,5901.275026,778,224959,949,5901.275026,8,943.500000,,7541,943.500000,51,7959.686275,1360,196444,51,7959.686275,workloadb,majority,mongodb,nearest,8,3000,0.300000,,
2_writeConcern=majority_result_mongodb_workloadb_primary_20241106_220711.json,1965,508.905852,2,18,0.916031,2,18,0.916031,940,2451.784043,625,131837,940,2691.261097,2,1532.000000,9.000000,3055,1532.000000,60,2522.216667,919,12647,60,2797.183673,workloadb,majority,mongodb,primary,2,1000,0.500000,1397.534483,1297.363636
2_writeConcern=journaled_result_mongodb_workloada_primary_20241106_193243.json,1570,636.942675,2,11,0.700637,2,11,0.700637,520,1579.875000,528,20639,520,1579.875000,2,1525.000000,5.000000,3045,1525.000000,480,1937.979167,528,95485,480,1937.979167,workloada,journaled,mongodb,primary,2,1000,0.300000,,
2_writeConcern=journaled_result_mongodb_workloadb_secondary_20241106_214838.json,1559,641.436818,2,11,0.705581,2,11,0.705581,948,1826.726793,669,93916,948,1826.726793,2,3086.500000,5.000000,6168,3086.500000,52,1919.096154,912,17008,52,1919.096154,workloadb,journaled,mongodb,secondary,2,10000,0.100000,,
8_writeConcern=journaled_result_mongodb_workloadb_nearest_20241106_220310.json,1660,602.409639,2,11,0.662651,2,11,0.662651,948,4511.440928,570,152861,948,4511.440928,8,434.125000,,3460,434.125000,52,5302.442308,987,36158,52,5302.442308,workloadb,journaled,mongodb,nearest,8,1000,0.100000,,
8_writeConcern=journaled_result_mongodb_workloada_nearest_20241106_195939.json,1717,582.411182,2,12,0.698893,2,12,0.698893,501,4666.447106,1029,216688,501,4666.447106,8,534.625000,,4267,534.625000,499,6259.406814,771,209173,499,6259.406814,workloada,journaled,mongodb,nearest,8,1000,0.100000,,
2_writeConcern=acknowledged_result_mongodb_workloada_nearest_20241106_192257.json,1667,599.880024,2,11,0.659868,2,11,0.659868,510,2233.760784,650,96935,510,2254.123752,2,1980.000000,5.000000,3955,1980.000000,490,2072.536735,842,91942,490,2100.277542,workloada,acknowledged,mongodb,nearest,2,1000,0.500000,1100.222222,1345.111111
8_writeConcern=majority_result_mongodb_workloada_primary_20241106_201241.json,1472,679.347826,2,14,0.951087,2,14,0.951087,512,5825.888672,1048,126213,512,5825.888672,8,552.125000,,4408,552.125000,488,6294.557377,958,136732,488,6294.557377,workloada,majority,mongodb,primary,8,10000,0.300000,,
8_writeConcern=acknowledged_result_mongodb_workloada_nearest_20241106_192940.json,1545,647.249191,2,11,0.711974,2,11,0.711974,526,3298.155894,720,94190,526,3298.155894,8,381.625000,,3042,381.625000,474,3095.989451,829,100656,474,3095.989451,workloada,acknowledged,mongodb,nearest,8,1000,0.500000,,
8_writeConcern=journaled_result_mongodb_workloadb_primary_20241106_214405.json,1479,676.132522,2,15,1.014199,2,15,1.014199,967,6463.913133,784,188921,967,6461.339193,8,391.750000,,3127,391.750000,33,6188.515152,1856,48538,33,6188.515152,workloadb,journaled,mongodb,primary,8,3000,0.500000,,
8_writeConcern=unacknowledged_result_mongodb_workloadb_nearest_20241106_210133.json,1726,579.374276,2,14,0.811124,2,14,0.811124,949,6426.258166,876,117740,949,6426.258166,8,1106.750000,,8840,1106.750000,51,6734.725490,1137,51758,51,6734.725490,workloadb,unacknowledged,mongodb,nearest,8,1000,0.300000,,
8_writeConcern=unacknowledged_result_mongodb_workloada_secondary_20241106_184835.json,1564,639.386189,2,14,0.895141,2,14,0.895141,489,3839.453988,504,110861,489,3839.453988,8,364.125000,,2905,364.125000,511,3253.221135,530,114927,511,3253.221135,workloada,unacknowledged,mongodb,secondary,8,1000,0.100000,,
2_writeConcern=unacknowledged_result_mongodb_workloada_nearest_20241106_185446.json,1619,617.665225,2,13,0.802965,2,13,0.802965,502,1744.535857,610,104259,502,1744.535857,2,1362.500000,7.000000,2718,1362.500000,495,1767.337374,552,99459,498,1762.621730,workloada,unacknowledged,mongodb,nearest,2,10000,0.300000,,
8_writeConcern=unacknowledged_result_mongodb_workloada_nearest_20241106_185948.json,1271,786.782061,2,12,0.944138,2,12,0.944138,467,4995.839400,742,117117,467,4995.839400,8,513.125000,,4100,513.125000,533,4413.722326,864,106018,533,4413.722326,workloada,unacknowledged,mongodb,nearest,8,3000,0.300000,,
2_writeConcern=majority_result_mongodb_workloada_nearest_20241106_202621.json,1648,606.796117,2,18,1.092233,2,18,1.092233,514,1688.449416,631,22703,515,1685.170874,2,2111.000000,6.000000,4216,2111.000000,483,2252.418219,616,178561,485,2246.099174,workloada,majority,mongodb,nearest,2,10000,0.300000,,
8_writeConcern=unacknowledged_result_mongodb_workloada_primary_20241106_184132.json,1374,727.802038,2,15,1.091703,2,15,1.091703,512,5532.140625,1131,138760,512,5532.140625,8,586.625000,,4685,586.625000,488,4872.807377,910,133290,488,4872.807377,workloada,unacknowledged,mongodb,primary,8,10000,0.500000,,
8_writeConcern=acknowledged_result_mongodb_workloadb_nearest_20241106_213436.json,1488,672.043011,2,13,0.873656,2,13,0.873656,950,5824.277895,865,191014,951,5820.688749,8,466.500000,,3725,466.500000,49,7437.448980,1080,61211,49,7437.448980,workloadb,acknowledged,mongodb,nearest,8,5000,0.500000,,
8_writeConcern=majority_result_mongodb_workloadb_secondary_20241106_222434.json,1361,734.753857,2,10,0.734754,2,10,0.734754,955,4500.497382,859,122169,955,4500.497382,8,811.500000,,6486,811.500000,45,8864.622222,1321,117755,45,8864.622222,workloadb,majority,mongodb,secondary,8,3000,0.100000,,
4_writeConcern=unacknowledged_result_mongodb_workloadb_primary_20241106_203947.json,1590,628.930818,2,11,0.691824,2,11,0.691824,963,3700.349948,765,126639,963,3700.349948,4,1116.000000,1.000000,4455,1116.000000,37,3581.054054,1201,24899,37,3581.054054,workloadb,unacknowledged,mongodb,primary,4,10000,0.100000,,
8_writeConcern=unacknowledged_result_mongodb_workloadb_secondary_20241106_205239.json,1504,664.893617,2,13,0.864362,2,13,0.864362,961,6547.421436,945,117658,962,6540.615385,8,1148.125000,,9179,1148.125000,38,6545.447368,1158,29654,38,6545.447368,workloadb,unacknowledged,mongodb,secondary,8,5000,0.100000,,
4_writeConcern=journaled_result_mongodb_workloada_nearest_20241106_195649.json,1719,581.733566,2,11,0.639907,2,11,0.639907,498,3276.530120,874,122884,498,3276.530120,4,1443.250000,,5766,1443.250000,502,3184.322709,894,121445,502,3184.322709,workloada,journaled,mongodb,nearest,4,1000,0.500000,,
4_writeConcern=journaled_result_mongodb_workloada_nearest_20241106_195757.json,1482,674.763833,2,11,0.742240,2,11,0.742240,519,3716.886320,926,111865,519,3716.886320,4,1625.500000,,6495,1625.500000,481,3152.293139,877,104448,481,3152.293139,workloada,journaled,mongodb,nearest,4,5000,0.100000,,
2_writeConcern=majority_result_mongodb_workloadb_primary_20241106_220729.json,2190,456.621005,2,11,0.502283,2,11,0.502283,933,2547.370847,520,236668,942,2728.660858,2,1633.000000,8.000000,3258,1633.000000,58,5685.344828,1019,201712,58,6268.160000,workloadb,majority,mongodb,primary,2,3000,0.100000,1808.170213,2042.750000
4_writeConcern=unacknowledged_result_mongodb_workloada_primary_20241106_183628.json,1592,628.140704,2,12,0.753769,2,12,0.753769,506,3280.225296,764,141440,507,3278.502959,4,587.250000,,2342,587.250000,493,3238.350913,693,140710,493,3238.350913,workloada,unacknowledged,mongodb,primary,4,3000,0.500000,,
